onset	duration	trial	condition
5.038	5.002	1	1
12.105	5.002	2	1
19.868	5.002	3	1
27.437	5.002	4	1
34.949	5.002	5	1
42.766	5.002	6	1
50.098	5.003	7	1
57.523	5.002	8	1
65.405	5.002	9	1
73.213	5.002	10	1
105.306	5.002	11	2
112.181	5.002	12	2
119.75	5.002	13	2
126.937	5.002	14	2
134.337	5.002	15	2
141.853	5.002	16	2
148.812	5.002	17	2
155.824	5.002	18	2
162.665	5.002	19	2
169.954	5.002	20	2
202.011	5.002	21	1
209.75	5.002	22	1
216.646	5.002	23	1
223.644	5.002	24	1
230.676	5.002	25	1
237.506	5.002	26	1
245.321	5.002	27	1
252.946	5.002	28	1
260.266	5.002	29	1
267.229	5.002	30	1
299.911	5.002	31	2
307.423	5.002	32	2
314.652	5.002	33	2
322.203	5.002	34	2
329.658	5.002	35	2
336.937	5.002	36	2
344.916	5.002	37	2
352.185	5.002	38	2
359.964	5.002	39	2
366.994	5.002	40	2
399.869	5.002	41	1
406.969	5.002	42	1
414.408	5.002	43	1
422.337	5.002	44	1
429.353	5.002	45	1
436.471	5.002	46	1
443.688	5.002	47	1
450.647	5.002	48	1
457.818	5.002	49	1
465.357	5.002	50	1
498.351	5.002	51	2
505.32	5.002	52	2
512.654	5.002	53	2
520.503	5.002	54	2
528.077	5.002	55	2
535.723	5.002	56	2
542.935	5.002	57	2
550.915	5.002	58	2
558.742	5.002	59	2
566.727	5.002	60	2
599.52	5.002	61	1
606.705	5.002	62	1
613.928	5.002	63	1
620.983	5.002	64	1
628.555	5.002	65	1
636.527	5.002	66	1
643.875	5.002	67	1
650.748	5.002	68	1
657.815	5.002	69	1
665.201	5.002	70	1
697.164	5.002	71	2
704.044	5.002	72	2
711.589	5.002	73	2
718.787	5.002	74	2
726.628	5.002	75	2
734.579	5.002	76	2
742.196	5.002	77	2
749.741	5.002	78	2
757.139	5.002	79	2
764.806	5.002	80	2
797.599	5.002	81	1
804.938	5.002	82	1
812.419	5.002	83	1
819.833	5.002	84	1
827.393	5.002	85	1
834.912	5.002	86	1
842.176	5.002	87	1
850.102	5.002	88	1
857.363	5.002	89	1
865.223	5.002	90	1
898.059	5.002	91	2
905.082	5.002	92	2
912.215	5.002	93	2
919.777	5.002	94	2
927.199	5.002	95	2
934.673	5.002	96	2
942.084	5.002	97	2
949.382	5.002	98	2
957.098	5.002	99	2
964.051	5.002	100	2
