onset	duration	trial	condition
5.039	5.002	1	2
12.149	5.002	2	2
19.123	5.002	3	2
26.417	5.002	4	2
34.164	5.003	5	2
41.97	5.002	6	2
48.944	5.002	7	2
56.098	5.002	8	2
63.583	5.002	9	2
71.427	5.002	10	2
103.348	5.002	11	1
110.426	5.002	12	1
118.416	5.002	13	1
125.926	5.002	14	1
133.634	5.002	15	1
140.516	5.003	16	1
147.794	5.002	17	1
155.509	5.002	18	1
162.478	5.002	19	1
169.558	5.002	20	1
201.842	5.002	21	2
209.515	5.002	22	2
216.595	5.002	23	2
224.05	5.002	24	2
232.018	5.002	25	2
239.151	5.003	26	2
246.298	5.002	27	2
253.661	5.002	28	2
261.527	5.002	29	2
269.24	5.002	30	2
301.203	5.002	31	1
308.301	5.002	32	1
315.535	5.002	33	1
323.076	5.002	34	1
329.91	5.002	35	1
337.188	5.002	36	1
344.973	5.002	37	1
352.167	5.002	38	1
360.103	5.002	39	1
367.347	5.002	40	1
399.315	5.002	41	2
406.965	5.002	42	2
414.799	5.002	43	2
422.282	5.002	44	2
429.692	5.002	45	2
437.423	5.002	46	2
445.405	5.002	47	2
452.792	5.002	48	2
459.987	5.002	49	2
467.14	5.002	50	2
499.947	5.002	51	1
507.477	5.002	52	1
515.258	5.002	53	1
522.162	5.002	54	1
529.75	5.002	55	1
537.06	5.002	56	1
544.165	5.002	57	1
552.043	5.002	58	1
559.715	5.002	59	1
566.966	5.002	60	1
599.706	5.002	61	2
607.539	5.002	62	2
614.739	5.002	63	2
621.636	5.002	64	2
629.556	5.003	65	2
637.388	5.002	66	2
645.107	5.002	67	2
652.102	5.002	68	2
659.741	5.002	69	2
667.328	5.002	70	2
699.778	5.002	71	1
706.782	5.002	72	1
713.885	5.002	73	1
721.893	5.002	74	1
729.38	5.002	75	1
736.528	5.002	76	1
743.762	5.002	77	1
751.018	5.002	78	1
758.847	5.002	79	1
765.684	5.002	80	1
797.672	5.002	81	2
804.756	5.002	82	2
811.765	5.002	83	2
819.138	5.002	84	2
826.818	5.002	85	2
833.886	5.002	86	2
841.387	5.002	87	2
848.511	5.002	88	2
855.34	5.002	89	2
862.292	5.002	90	2
895.26	5.002	91	1
902.93	5.002	92	1
910.031	5.002	93	1
917.784	5.002	94	1
925.749	5.002	95	1
933.641	5.002	96	1
940.619	5.002	97	1
947.54	5.002	98	1
955.315	5.002	99	1
963.063	5.002	100	1
