onset	duration	trial	condition
5.041	5.002	1	2
12.06	5.002	2	2
19.449	5.002	3	2
27.269	5.002	4	2
34.944	5.002	5	2
42.422	5.002	6	2
50.03	5.003	7	2
57.677	5.002	8	2
64.833	5.002	9	2
72.424	5.002	10	2
104.327	5.002	11	1
112.127	5.002	12	1
119.724	5.002	13	1
127.026	5.002	14	1
134.811	5.002	15	1
141.936	5.002	16	1
148.99	5.002	17	1
156.463	5.002	18	1
164.224	5.002	19	1
171.873	5.002	20	1
204.114	5.002	21	2
211.978	5.002	22	2
219.56	5.002	23	2
226.585	5.002	24	2
233.541	5.002	25	2
241.457	5.002	26	2
248.899	5.002	27	2
256.46	5.002	28	2
264.379	5.002	29	2
271.41	5.002	30	2
303.701	5.002	31	1
310.621	5.002	32	1
318.013	5.002	33	1
325.13	5.002	34	1
332.489	5.002	35	1
340.236	5.002	36	1
348.16	5.002	37	1
355.419	5.002	38	1
363.247	5.002	39	1
370.606	5.002	40	1
403.205	5.002	41	2
410.924	5.002	42	2
418.001	5.002	43	2
425.684	5.002	44	2
433.151	5.002	45	2
440.475	5.002	46	2
447.734	5.002	47	2
455.619	5.002	48	2
463.179	5.002	49	2
470.297	5.002	50	2
502.379	5.002	51	1
510.261	5.002	52	1
518.1	5.002	53	1
525.011	5.002	54	1
531.946	5.002	55	1
539.652	5.002	56	1
547.24	5.002	57	1
554.294	5.002	58	1
561.225	5.002	59	1
568.422	5.002	60	1
601.262	5.002	61	2
608.935	5.002	62	2
615.929	5.002	63	2
623.319	5.002	64	2
630.817	5.002	65	2
638.369	5.002	66	2
645.722	5.002	67	2
652.84	5.002	68	2
660.207	5.002	69	2
668.165	5.002	70	2
701.044	5.002	71	1
708.475	5.002	72	1
715.945	5.002	73	1
722.962	5.002	74	1
730.619	5.002	75	1
737.561	5.002	76	1
745.488	5.002	77	1
753.115	5.002	78	1
760.503	5.002	79	1
767.733	5.002	80	1
799.829	5.002	81	2
807.532	5.002	82	2
815.014	5.002	83	2
822.104	5.002	84	2
830.093	5.002	85	2
837.182	5.002	86	2
844.025	5.002	87	2
851.031	5.002	88	2
858.271	5.002	89	2
865.847	5.002	90	2
897.957	5.002	91	1
905.886	5.002	92	1
913.023	5.002	93	1
920.863	5.002	94	1
928.781	5.002	95	1
936.608	5.002	96	1
943.724	5.002	97	1
951.207	5.002	98	1
959.068	5.002	99	1
966.348	5.002	100	1
