onset	duration	trial	condition
5.041	5.002	1	1
12.052	5.002	2	1
19.525	5.002	3	1
26.571	5.002	4	1
34.572	5.002	5	1
42.383	5.002	6	1
50.241	5.003	7	1
57.284	5.002	8	1
64.916	5.002	9	1
72.813	5.002	10	1
104.776	5.002	11	2
112.141	5.002	12	2
119.75	5.002	13	2
126.602	5.002	14	2
134.348	5.002	15	2
141.237	5.002	16	2
148.759	5.002	17	2
155.683	5.002	18	2
162.655	5.001	19	2
170.568	5.002	20	2
203.224	5.002	21	1
211.015	5.002	22	1
218.765	5.002	23	1
226.765	5.002	24	1
234.087	5.002	25	1
241.811	5.002	26	1
248.857	5.002	27	1
255.936	5.002	28	1
263.263	5.002	29	1
271.07	5.002	30	1
303.167	5.002	31	2
310.293	5.002	32	2
317.885	5.002	33	2
325.11	5.002	34	2
332.557	5.002	35	2
339.585	5.002	36	2
346.624	5.002	37	2
353.662	5.002	38	2
360.78	5.002	39	2
368.324	5.002	40	2
400.213	5.002	41	1
408.028	5.002	42	1
416.02	5.002	43	1
423.419	5.002	44	1
430.361	5.002	45	1
437.542	5.002	46	1
445.175	5.002	47	1
452.23	5.002	48	1
459.91	5.002	49	1
467.021	5.003	50	1
499.874	5.002	51	2
507.612	5.002	52	2
514.861	5.002	53	2
522.048	5.002	54	2
529.175	5.002	55	2
536.975	5.002	56	2
544.537	5.002	57	2
551.734	5.002	58	2
558.632	5.002	59	2
566.163	5.002	60	2
598.839	5.002	61	1
606.484	5.002	62	1
614.491	5.002	63	1
622.373	5.002	64	1
630.12	5.002	65	1
637.464	5.002	66	1
645.311	5.002	67	1
652.723	5.002	68	1
660.369	5.002	69	1
668.169	5.002	70	1
701.129	5.002	71	2
708.447	5.002	72	2
715.532	5.002	73	2
723.453	5.002	74	2
730.892	5.002	75	2
738.842	5.002	76	2
746.304	5.002	77	2
753.559	5.002	78	2
761.517	5.002	79	2
768.707	5.002	80	2
801.313	5.002	81	1
808.999	5.002	82	1
816.19	5.002	83	1
823.301	5.002	84	1
830.705	5.002	85	1
838.478	5.002	86	1
846.245	5.002	87	1
853.664	5.002	88	1
860.772	5.002	89	1
868.52	5.002	90	1
901.261	5.002	91	2
908.123	5.002	92	2
915.133	5.002	93	2
922.461	5.002	94	2
929.978	5.002	95	2
936.918	5.002	96	2
944.589	5.002	97	2
952.375	5.002	98	2
959.919	5.002	99	2
966.823	5.002	100	2
