onset	duration	trial	condition
5.041	5.002	1	1
12.494	5.002	2	1
19.358	5.002	3	1
26.329	5.002	4	1
34.078	5.003	5	1
40.991	5.002	6	1
47.913	5.003	7	1
55.842	5.002	8	1
63.555	5.002	9	1
70.8	5.002	10	1
103.698	5.002	11	2
110.7	5.002	12	2
117.956	5.002	13	2
125.286	5.002	14	2
133.247	5.002	15	2
141.035	5.002	16	2
148.463	5.002	17	2
156.038	5.002	18	2
163.235	5.002	19	2
171.077	5.002	20	2
203.537	5.002	21	1
210.876	5.002	22	1
218.84	5.002	23	1
226.729	5.002	24	1
234.442	5.002	25	1
241.28	5.002	26	1
248.814	5.002	27	1
255.962	5.002	28	1
262.83	5.002	29	1
269.956	5.002	30	1
302.159	5.002	31	2
309.121	5.002	32	2
316.557	5.002	33	2
323.548	5.002	34	2
330.687	5.002	35	2
338.672	5.002	36	2
345.521	5.002	37	2
353.313	5.002	38	2
360.387	5.002	39	2
367.611	5.002	40	2
399.594	5.002	41	1
406.96	5.002	42	1
414.748	5.002	43	1
421.765	5.002	44	1
429.456	5.002	45	1
437.193	5.002	46	1
444.059	5.002	47	1
451.513	5.002	48	1
459.397	5.002	49	1
466.264	5.002	50	1
498.761	5.002	51	2
506.498	5.002	52	2
514.468	5.002	53	2
522.328	5.002	54	2
529.767	5.002	55	2
537.401	5.002	56	2
544.517	5.002	57	2
552.225	5.002	58	2
559.538	5.002	59	2
567.132	5.002	60	2
599.678	5.002	61	1
606.526	5.002	62	1
613.583	5.002	63	1
621.58	5.002	64	1
628.582	5.002	65	1
635.789	5.002	66	1
643.19	5.002	67	1
650.184	5.002	68	1
657.543	5.002	69	1
665.402	5.002	70	1
697.759	5.002	71	2
705.26	5.002	72	2
712.105	5.002	73	2
719.321	5.002	74	2
726.377	5.002	75	2
734.099	5.002	76	2
741.654	5.002	77	2
749.57	5.002	78	2
757.131	5.002	79	2
763.968	5.002	80	2
796.275	5.002	81	1
803.574	5.002	82	1
811.026	5.002	83	1
818.656	5.002	84	1
826.218	5.002	85	1
834.224	5.003	86	1
841.821	5.002	87	1
849.159	5.002	88	1
856.881	5.002	89	1
863.964	5.002	90	1
896.255	5.002	91	2
903.437	5.002	92	2
910.744	5.002	93	2
918.471	5.002	94	2
925.807	5.002	95	2
932.665	5.002	96	2
939.756	5.002	97	2
947.631	5.002	98	2
954.757	5.002	99	2
961.88	5.002	100	2
